Site,Parameter,Date LT,Year,Month,Day,Hour,NowCast Conc,AQI,AQI_Category,Raw Conc,Conc Unit,Duration,QC Name
Ulaanbaatar,PM2.5 - Principal,16DEC19:11:00:00,2019,12,16,11,17.6,63,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:12:00:00,2019,12,16,12,21.7,71,Moderate,26,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:13:00:00,2019,12,16,13,20.3,68,Moderate,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:14:00:00,2019,12,16,14,17.1,62,Moderate,14,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:15:00:00,2019,12,16,15,15.0,57,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:16:00:00,2019,12,16,16,12.5,52,Moderate,10,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:17:00:00,2019,12,16,17,10.7,45,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:18:00:00,2019,12,16,18,12.8,52,Moderate,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:19:00:00,2019,12,16,19,19.4,66,Moderate,26,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:20:00:00,2019,12,16,20,37.2,105,Unhealthy for Sensitive Group,55,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:21:00:00,2019,12,16,21,49.1,134,Unhealthy for Sensitive Group,61,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:22:00:00,2019,12,16,22,62.0,154,Unhealthy,75,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,16DEC19:23:00:00,2019,12,16,23,77.0,162,Unhealthy,92,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:00:00:00,2019,12,17,0,84.0,166,Unhealthy,91,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:01:00:00,2019,12,17,1,76.5,162,Unhealthy,69,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:02:00:00,2019,12,17,2,72.2,160,Unhealthy,68,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:03:00:00,2019,12,17,3,62.6,155,Unhealthy,53,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:04:00:00,2019,12,17,4,60.3,153,Unhealthy,58,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:05:00:00,2019,12,17,5,51.6,141,Unhealthy for Sensitive Group,43,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:06:00:00,2019,12,17,6,43.8,121,Unhealthy for Sensitive Group,36,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:07:00:00,2019,12,17,7,41.4,116,Unhealthy for Sensitive Group,39,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:08:00:00,2019,12,17,8,48.2,132,Unhealthy for Sensitive Group,55,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:09:00:00,2019,12,17,9,76.1,162,Unhealthy,104,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:10:00:00,2019,12,17,10,153.5,204,Very Unhealthy,231,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:11:00:00,2019,12,17,11,173.7,224,Very Unhealthy,194,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:12:00:00,2019,12,17,12,141.4,195,Unhealthy,109,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:13:00:00,2019,12,17,13,118.2,183,Unhealthy,95,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:14:00:00,2019,12,17,14,93.6,171,Unhealthy,69,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:15:00:00,2019,12,17,15,64.7,156,Unhealthy,36,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:16:00:00,2019,12,17,16,51.3,140,Unhealthy for Sensitive Group,38,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:17:00:00,2019,12,17,17,50.6,138,Unhealthy for Sensitive Group,50,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:18:00:00,2019,12,17,18,58.8,153,Unhealthy,67,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:19:00:00,2019,12,17,19,81.9,165,Unhealthy,105,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:20:00:00,2019,12,17,20,126.4,188,Unhealthy,171,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:21:00:00,2019,12,17,21,143.2,196,Unhealthy,160,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:22:00:00,2019,12,17,22,166.1,216,Very Unhealthy,189,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,17DEC19:23:00:00,2019,12,17,23,181.5,232,Very Unhealthy,197,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:00:00:00,2019,12,18,0,191.2,241,Very Unhealthy,201,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:01:00:00,2019,12,18,1,194.6,245,Very Unhealthy,198,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:02:00:00,2019,12,18,2,156.3,207,Very Unhealthy,118,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:03:00:00,2019,12,18,3,141.6,195,Unhealthy,127,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:04:00:00,2019,12,18,4,108.8,179,Unhealthy,76,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:05:00:00,2019,12,18,5,79.9,164,Unhealthy,51,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:06:00:00,2019,12,18,6,56.4,151,Unhealthy,33,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:07:00:00,2019,12,18,7,48.2,132,Unhealthy for Sensitive Group,40,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:08:00:00,2019,12,18,8,63.5,155,Unhealthy,79,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:09:00:00,2019,12,18,9,122.8,186,Unhealthy,182,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:10:00:00,2019,12,18,10,190.4,241,Very Unhealthy,258,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:11:00:00,2019,12,18,11,254.2,305,Hazardous,318,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:12:00:00,2019,12,18,12,210.1,260,Very Unhealthy,166,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:13:00:00,2019,12,18,13,205.0,255,Very Unhealthy,200,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:14:00:00,2019,12,18,14,176.5,227,Very Unhealthy,148,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:15:00:00,2019,12,18,15,124.7,187,Unhealthy,73,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:16:00:00,2019,12,18,16,78.3,163,Unhealthy,32,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:17:00:00,2019,12,18,17,54.6,148,Unhealthy for Sensitive Group,31,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:18:00:00,2019,12,18,18,36.8,104,Unhealthy for Sensitive Group,19,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:19:00:00,2019,12,18,19,34.4,98,Moderate,32,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:20:00:00,2019,12,18,20,60.2,153,Unhealthy,86,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:21:00:00,2019,12,18,21,115.6,182,Unhealthy,171,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:22:00:00,2019,12,18,22,134.2,192,Unhealthy,153,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,18DEC19:23:00:00,2019,12,18,23,151.6,202,Very Unhealthy,169,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:00:00:00,2019,12,19,0,130.8,190,Unhealthy,110,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:01:00:00,2019,12,19,1,138.3,194,Unhealthy,146,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:02:00:00,2019,12,19,2,133.1,191,Unhealthy,128,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:03:00:00,2019,12,19,3,119.6,184,Unhealthy,106,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:04:00:00,2019,12,19,4,117.8,183,Unhealthy,116,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:05:00:00,2019,12,19,5,99.4,174,Unhealthy,81,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:06:00:00,2019,12,19,6,104.2,176,Unhealthy,109,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:07:00:00,2019,12,19,7,91.6,170,Unhealthy,79,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:08:00:00,2019,12,19,8,101.3,175,Unhealthy,111,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:09:00:00,2019,12,19,9,164.6,215,Very Unhealthy,228,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:10:00:00,2019,12,19,10,231.3,281,Very Unhealthy,298,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:11:00:00,2019,12,19,11,266.6,317,Hazardous,302,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:12:00:00,2019,12,19,12,302.8,353,Hazardous,339,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:13:00:00,2019,12,19,13,270.9,321,Hazardous,239,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:14:00:00,2019,12,19,14,186.9,237,Very Unhealthy,103,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:15:00:00,2019,12,19,15,135.4,192,Unhealthy,84,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:16:00:00,2019,12,19,16,112.2,180,Unhealthy,89,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:17:00:00,2019,12,19,17,95.1,171,Unhealthy,78,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:18:00:00,2019,12,19,18,83.5,165,Unhealthy,72,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:19:00:00,2019,12,19,19,84.7,166,Unhealthy,86,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:20:00:00,2019,12,19,20,114.3,181,Unhealthy,144,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:21:00:00,2019,12,19,21,158.6,209,Very Unhealthy,203,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:22:00:00,2019,12,19,22,199.3,249,Very Unhealthy,240,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,19DEC19:23:00:00,2019,12,19,23,181.1,231,Very Unhealthy,163,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:00:00:00,2019,12,20,0,207.5,257,Very Unhealthy,234,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:01:00:00,2019,12,20,1,185.7,236,Very Unhealthy,164,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:02:00:00,2019,12,20,2,200.4,250,Very Unhealthy,215,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:03:00:00,2019,12,20,3,195.2,245,Very Unhealthy,190,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:04:00:00,2019,12,20,4,149.6,200,Unhealthy,104,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:05:00:00,2019,12,20,5,117.8,183,Unhealthy,86,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:06:00:00,2019,12,20,6,106.9,178,Unhealthy,96,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:07:00:00,2019,12,20,7,131.9,190,Unhealthy,157,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:08:00:00,2019,12,20,8,126.4,188,Unhealthy,121,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:09:00:00,2019,12,20,9,237.7,287,Very Unhealthy,349,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:10:00:00,2019,12,20,10,302.8,353,Hazardous,368,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:11:00:00,2019,12,20,11,293.4,344,Hazardous,284,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:12:00:00,2019,12,20,12,222.7,273,Very Unhealthy,152,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:13:00:00,2019,12,20,13,169.3,220,Very Unhealthy,116,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:14:00:00,2019,12,20,14,155.1,206,Very Unhealthy,141,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:15:00:00,2019,12,20,15,141.5,195,Unhealthy,128,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:16:00:00,2019,12,20,16,106.7,177,Unhealthy,72,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:17:00:00,2019,12,20,17,107.3,178,Unhealthy,108,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:18:00:00,2019,12,20,18,84.6,166,Unhealthy,62,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:19:00:00,2019,12,20,19,98.3,173,Unhealthy,112,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:20:00:00,2019,12,20,20,144.1,197,Unhealthy,190,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:21:00:00,2019,12,20,21,251.0,301,Hazardous,358,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:22:00:00,2019,12,20,22,272.5,323,Hazardous,294,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,20DEC19:23:00:00,2019,12,20,23,252.7,303,Hazardous,233,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:00:00:00,2019,12,21,0,231.8,282,Very Unhealthy,211,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:01:00:00,2019,12,21,1,220.9,271,Very Unhealthy,210,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:02:00:00,2019,12,21,2,204.4,254,Very Unhealthy,188,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:03:00:00,2019,12,21,3,200.2,250,Very Unhealthy,196,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:04:00:00,2019,12,21,4,176.6,227,Very Unhealthy,153,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:05:00:00,2019,12,21,5,144.3,197,Unhealthy,112,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:06:00:00,2019,12,21,6,145.6,198,Unhealthy,147,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:07:00:00,2019,12,21,7,137.3,193,Unhealthy,129,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:08:00:00,2019,12,21,8,129.6,189,Unhealthy,122,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:09:00:00,2019,12,21,9,174.3,225,Very Unhealthy,219,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:10:00:00,2019,12,21,10,178.6,229,Very Unhealthy,183,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:11:00:00,2019,12,21,11,255.3,306,Hazardous,332,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:12:00:00,2019,12,21,12,323.6,373,Hazardous,392,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:13:00:00,2019,12,21,13,235.3,285,Very Unhealthy,147,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:14:00:00,2019,12,21,14,131.6,190,Unhealthy,28,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:15:00:00,2019,12,21,15,80.3,164,Unhealthy,29,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:16:00:00,2019,12,21,16,55.1,149,Unhealthy for Sensitive Group,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:17:00:00,2019,12,21,17,41.0,115,Unhealthy for Sensitive Group,27,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:18:00:00,2019,12,21,18,34.5,98,Moderate,28,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:19:00:00,2019,12,21,19,41.7,116,Unhealthy for Sensitive Group,49,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:20:00:00,2019,12,21,20,51.3,140,Unhealthy for Sensitive Group,61,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:21:00:00,2019,12,21,21,64.1,155,Unhealthy,77,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:22:00:00,2019,12,21,22,69.5,158,Unhealthy,75,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,21DEC19:23:00:00,2019,12,21,23,71.2,159,Unhealthy,73,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:00:00:00,2019,12,22,0,79.0,163,Unhealthy,87,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:01:00:00,2019,12,22,1,99.0,173,Unhealthy,119,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:02:00:00,2019,12,22,2,100.0,174,Unhealthy,101,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:03:00:00,2019,12,22,3,98.5,173,Unhealthy,97,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:04:00:00,2019,12,22,4,129.7,189,Unhealthy,161,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:05:00:00,2019,12,22,5,158.4,209,Very Unhealthy,187,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:06:00:00,2019,12,22,6,229.7,279,Very Unhealthy,301,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:07:00:00,2019,12,22,7,219.8,270,Very Unhealthy,210,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:08:00:00,2019,12,22,8,201.9,252,Very Unhealthy,184,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:09:00:00,2019,12,22,9,182.4,233,Very Unhealthy,163,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:10:00:00,2019,12,22,10,192.2,242,Very Unhealthy,202,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:11:00:00,2019,12,22,11,250.6,301,Hazardous,309,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:12:00:00,2019,12,22,12,344.8,394,Hazardous,439,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:13:00:00,2019,12,22,13,223.4,273,Very Unhealthy,102,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:14:00:00,2019,12,22,14,135.2,192,Unhealthy,47,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:15:00:00,2019,12,22,15,109.1,179,Unhealthy,83,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:16:00:00,2019,12,22,16,109.0,179,Unhealthy,109,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:17:00:00,2019,12,22,17,97.0,172,Unhealthy,85,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:18:00:00,2019,12,22,18,88.9,168,Unhealthy,81,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:19:00:00,2019,12,22,19,87.9,168,Unhealthy,87,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:20:00:00,2019,12,22,20,169.9,220,Very Unhealthy,252,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:21:00:00,2019,12,22,21,246.0,296,Very Unhealthy,322,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:22:00:00,2019,12,22,22,274.0,324,Hazardous,302,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,22DEC19:23:00:00,2019,12,22,23,303.0,353,Hazardous,332,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:00:00:00,2019,12,23,0,312.4,362,Hazardous,322,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:01:00:00,2019,12,23,1,337.7,387,Hazardous,363,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:02:00:00,2019,12,23,2,337.9,388,Hazardous,338,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:03:00:00,2019,12,23,3,300.4,350,Hazardous,263,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:04:00:00,2019,12,23,4,267.7,318,Hazardous,235,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:05:00:00,2019,12,23,5,208.8,259,Very Unhealthy,150,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:06:00:00,2019,12,23,6,178.9,229,Very Unhealthy,149,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:07:00:00,2019,12,23,7,177.4,228,Very Unhealthy,176,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:08:00:00,2019,12,23,8,174.7,225,Very Unhealthy,172,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:09:00:00,2019,12,23,9,211.3,261,Very Unhealthy,248,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:10:00:00,2019,12,23,10,207.6,258,Very Unhealthy,204,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:11:00:00,2019,12,23,11,206.8,257,Very Unhealthy,206,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:12:00:00,2019,12,23,12,220.3,270,Very Unhealthy,234,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:13:00:00,2019,12,23,13,125.1,187,Unhealthy,30,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:14:00:00,2019,12,23,14,73.0,160,Unhealthy,21,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:15:00:00,2019,12,23,15,46.4,128,Unhealthy for Sensitive Group,20,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:16:00:00,2019,12,23,16,37.7,106,Unhealthy for Sensitive Group,29,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:17:00:00,2019,12,23,17,33.3,96,Moderate,29,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:18:00:00,2019,12,23,18,36.1,102,Unhealthy for Sensitive Group,39,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:19:00:00,2019,12,23,19,43.5,121,Unhealthy for Sensitive Group,51,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:20:00:00,2019,12,23,20,74.7,161,Unhealthy,106,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:21:00:00,2019,12,23,21,115.8,182,Unhealthy,157,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:22:00:00,2019,12,23,22,133.9,191,Unhealthy,152,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,23DEC19:23:00:00,2019,12,23,23,77.9,163,Unhealthy,22,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,24DEC19:00:00:00,2019,12,24,0,46.4,128,Unhealthy for Sensitive Group,15,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,24DEC19:01:00:00,2019,12,24,1,32.2,93,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,24DEC19:02:00:00,2019,12,24,2,25.1,78,Moderate,18,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,24DEC19:03:00:00,2019,12,24,3,19.0,66,Moderate,13,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,24DEC19:04:00:00,2019,12,24,4,14.0,55,Moderate,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,24DEC19:05:00:00,2019,12,24,5,11.5,48,Good,9,UG/M3,1 Hr,Valid
Ulaanbaatar,PM2.5 - Principal,24DEC19:06:00:00,2019,12,24,6,9.2,38,Good,7,UG/M3,1 Hr,Valid
